=== RUN TestEsportsPatch684p1
read replay 1458895412 from replays/1458895412.dem
yasha.(*OuterParser).Analyze: got a sendtable yo
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=711 serial=905 index=0 handle=1853440 name=DT_WORLD
yasha.(*Parser).entityCreate: creating pe: tick+38978 classId=318 serial=30 index=395 handle=61835 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39144 classId=403 serial=52 index=416 handle=106912 name=DT_DOTA_NPC_Observer_Ward
yasha.(*Parser).entityCreate: creating pe: tick+39146 classId=318 serial=794 index=424 handle=1626536 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39178 classId=318 serial=647 index=455 handle=1325511 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39232 classId=395 serial=270 index=466 handle=553426 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+39268 classId=320 serial=751 index=423 handle=1538471 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+39410 classId=318 serial=164 index=472 handle=336344 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39430 classId=318 serial=732 index=473 handle=1499609 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39432 classId=318 serial=266 index=474 handle=545242 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39444 classId=318 serial=95 index=478 handle=195038 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).ParsePacket: !!!!!!!!!!! would leave at 888
yasha.(*Parser).entityCreate: creating pe: tick+39466 classId=318 serial=403 index=479 handle=825823 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39486 classId=318 serial=539 index=481 handle=1104353 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39542 classId=318 serial=832 index=482 handle=1704418 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39582 classId=318 serial=926 index=439 handle=1896887 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39586 classId=318 serial=30 index=495 handle=61935 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39608 classId=318 serial=299 index=498 handle=612850 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39654 classId=318 serial=789 index=465 handle=1616337 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39672 classId=318 serial=906 index=512 handle=1856000 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39692 classId=318 serial=744 index=511 handle=1524223 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39716 classId=320 serial=468 index=538 handle=959002 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+39716 classId=551 serial=447 index=539 handle=915995 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+39732 classId=318 serial=688 index=440 handle=1409464 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39738 classId=318 serial=961 index=500 handle=1968628 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39772 classId=318 serial=622 index=501 handle=1274357 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39804 classId=318 serial=579 index=597 handle=1186389 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39840 classId=318 serial=229 index=492 handle=469484 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39884 classId=318 serial=617 index=487 handle=1264103 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39892 classId=318 serial=718 index=494 handle=1470958 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39898 classId=318 serial=656 index=502 handle=1343990 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39936 classId=318 serial=751 index=496 handle=1538544 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+39966 classId=349 serial=251 index=670 handle=514718 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+39998 classId=395 serial=649 index=675 handle=1329827 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+40028 classId=318 serial=253 index=568 handle=518712 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40104 classId=318 serial=376 index=486 handle=770534 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40172 classId=349 serial=422 index=503 handle=864759 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40172 classId=401 serial=802 index=888 handle=1643384 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+40172 classId=401 serial=792 index=894 handle=1622910 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+40174 classId=349 serial=775 index=510 handle=1587710 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40296 classId=349 serial=438 index=507 handle=897531 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40300 classId=318 serial=950 index=508 handle=1946108 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40306 classId=318 serial=602 index=497 handle=1233393 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40338 classId=318 serial=310 index=493 handle=635373 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40362 classId=318 serial=962 index=509 handle=1970685 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40372 classId=318 serial=219 index=598 handle=449110 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40382 classId=318 serial=413 index=552 handle=846376 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40410 classId=403 serial=595 index=488 handle=1219048 name=DT_DOTA_NPC_Observer_Ward
yasha.(*Parser).entityCreate: creating pe: tick+40420 classId=318 serial=843 index=504 handle=1726968 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40430 classId=318 serial=244 index=537 handle=500249 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40494 classId=318 serial=333 index=485 handle=682469 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40518 classId=395 serial=798 index=584 handle=1634888 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+40540 classId=318 serial=571 index=525 handle=1169933 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40542 classId=318 serial=424 index=544 handle=868896 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40556 classId=318 serial=692 index=579 handle=1417795 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40560 classId=320 serial=825 index=543 handle=1690143 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+40560 classId=320 serial=842 index=550 handle=1724966 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+40564 classId=318 serial=732 index=555 handle=1499691 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40582 classId=318 serial=684 index=489 handle=1401321 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40604 classId=349 serial=649 index=587 handle=1329739 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40652 classId=318 serial=398 index=513 handle=815617 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40654 classId=395 serial=744 index=516 handle=1524228 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+40660 classId=318 serial=527 index=577 handle=1079873 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40680 classId=318 serial=279 index=559 handle=571951 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40724 classId=318 serial=877 index=421 handle=1796517 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40756 classId=318 serial=579 index=560 handle=1186352 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40784 classId=318 serial=494 index=628 handle=1012340 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40808 classId=318 serial=294 index=595 handle=602707 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40834 classId=349 serial=591 index=588 handle=1210956 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40904 classId=318 serial=343 index=596 handle=703060 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40944 classId=349 serial=665 index=549 handle=1362469 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+40944 classId=383 serial=982 index=580 handle=2011716 name=DT_DOTA_Item_PowerTreads
yasha.(*Parser).entityCreate: creating pe: tick+40948 classId=318 serial=477 index=517 handle=977413 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+40948 classId=320 serial=1003 index=522 handle=2054666 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+40948 classId=320 serial=192 index=682 handle=393898 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+40984 classId=318 serial=917 index=677 handle=1878693 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41132 classId=395 serial=736 index=662 handle=1507990 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+41176 classId=321 serial=381 index=523 handle=780811 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41178 classId=321 serial=367 index=629 handle=752245 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41182 classId=321 serial=852 index=721 handle=1745617 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41196 classId=321 serial=667 index=666 handle=1366682 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41198 classId=321 serial=912 index=649 handle=1868425 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41222 classId=321 serial=390 index=618 handle=799338 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+41272 classId=318 serial=827 index=630 handle=1694326 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41274 classId=318 serial=477 index=647 handle=977543 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41282 classId=318 serial=725 index=678 handle=1485478 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41310 classId=318 serial=812 index=648 handle=1663624 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41316 classId=318 serial=316 index=609 handle=647777 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41336 classId=320 serial=750 index=445 handle=1536445 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+41336 classId=551 serial=1011 index=608 handle=2071136 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41336 classId=551 serial=972 index=610 handle=1991266 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41336 classId=551 serial=54 index=653 handle=111245 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41336 classId=320 serial=612 index=671 handle=1254047 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+41362 classId=318 serial=578 index=683 handle=1184427 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41366 classId=318 serial=780 index=714 handle=1598154 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41370 classId=318 serial=378 index=441 handle=774585 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41382 classId=318 serial=544 index=425 handle=1114537 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41424 classId=318 serial=497 index=427 handle=1018283 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41432 classId=318 serial=485 index=731 handle=994011 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41462 classId=318 serial=595 index=752 handle=1219312 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41466 classId=318 serial=106 index=633 handle=217721 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41482 classId=318 serial=906 index=642 handle=1856130 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41502 classId=318 serial=92 index=613 handle=189029 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41538 classId=318 serial=184 index=665 handle=377497 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41550 classId=318 serial=718 index=709 handle=1471173 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41556 classId=318 serial=278 index=716 handle=570060 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41562 classId=318 serial=855 index=619 handle=1751659 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=787 index=407 handle=1612183 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=788 index=447 handle=1614271 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=393 serial=973 index=448 handle=1993152 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=578 index=453 handle=1184197 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=610 index=468 handle=1249748 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=36 serial=489 index=476 handle=1001948 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=105 index=477 handle=215517 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=393 serial=525 index=528 handle=1075728 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=580 index=692 handle=1188532 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=186 index=693 handle=381621 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=445 index=694 handle=912054 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=514 serial=753 index=695 handle=1542839 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=793 index=696 handle=1624760 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=514 serial=144 index=697 handle=295609 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=90 index=698 handle=185018 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=938 index=701 handle=1921725 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=938 index=702 handle=1921726 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=36 serial=78 index=703 handle=160447 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=315 index=705 handle=645825 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=448 index=706 handle=918210 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=318 serial=790 index=707 handle=1618627 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=100 index=710 handle=205510 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=611 index=711 handle=1252039 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=898 index=712 handle=1839816 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=328 index=719 handle=672463 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=36 serial=525 index=720 handle=1075920 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=739 index=722 handle=1514194 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=214 index=723 handle=438995 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=954 index=724 handle=1954516 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=68 index=726 handle=139990 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=292 index=727 handle=598743 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=685 index=728 handle=1403608 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=78 index=729 handle=160473 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=370 index=732 handle=758492 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=423 index=733 handle=867037 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=250 index=735 handle=512735 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=483 index=740 handle=989924 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=349 serial=580 index=741 handle=1188581 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=551 serial=284 index=742 handle=582374 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+41582 classId=569 serial=254 index=746 handle=520938 name=DT_DOTAWearableItem
